ESTAR: Stopping Powers and Range Tables for Electrons
XENON                                                                  
MeV       MeV cm2/g MeV cm2/g MeV cm2/g          
KineticEnergy ElectronStopPow NucleaStopPow TotaStopPowl CSDARange ProjectedRange DetourFactor
1.162E+02 1.831E+00 1.269E+01 1.452E+01 6.601E-01
1.246E+02 1.840E+00 1.366E+01 1.550E+01 7.106E-01
1.335E+02 1.850E+00 1.469E+01 1.654E+01 7.630E-01
1.431E+02 1.860E+00 1.580E+01 1.766E+01 8.171E-01
1.500E+02 1.867E+00 1.659E+01 1.846E+01 8.546E-01
1.534E+02 1.870E+00 1.699E+01 1.886E+01 8.731E-01
1.645E+02 1.879E+00 1.827E+01 2.014E+01 9.307E-01
1.763E+02 1.889E+00 1.964E+01 2.153E+01 9.900E-01
1.890E+02 1.898E+00 2.111E+01 2.301E+01 1.051E+00
2.000E+02 1.905E+00 2.239E+01 2.430E+01 1.102E+00
2.026E+02 1.907E+00 2.269E+01 2.459E+01 1.114E+00
2.171E+02 1.916E+00 2.438E+01 2.630E+01 1.178E+00
2.327E+02 1.925E+00 2.620E+01 2.812E+01 1.244E+00
2.495E+02 1.934E+00 2.815E+01 3.008E+01 1.311E+00
2.500E+02 1.934E+00 2.821E+01 3.015E+01 1.313E+00
2.674E+02 1.943E+00 3.024E+01 3.219E+01 1.380E+00
2.866E+02 1.951E+00 3.249E+01 3.444E+01 1.451E+00
3.000E+02 1.957E+00 3.405E+01 3.601E+01 1.499E+00
3.072E+02 1.960E+00 3.490E+01 3.686E+01 1.524E+00
3.293E+02 1.968E+00 3.748E+01 3.945E+01 1.598E+00
3.500E+02 1.976E+00 3.990E+01 4.188E+01 1.665E+00
3.530E+02 1.977E+00 4.025E+01 4.223E+01 1.674E+00
3.783E+02 1.985E+00 4.322E+01 4.521E+01 1.752E+00
4.000E+02 1.992E+00 4.576E+01 4.775E+01 1.816E+00
4.055E+02 1.993E+00 4.641E+01 4.841E+01 1.832E+00
4.347E+02 2.001E+00 4.983E+01 5.183E+01 1.914E+00
4.500E+02 2.005E+00 5.163E+01 5.363E+01 1.956E+00
4.660E+02 2.009E+00 5.350E+01 5.551E+01 1.999E+00
4.995E+02 2.017E+00 5.744E+01 5.945E+01 2.085E+00
5.000E+02 2.017E+00 5.750E+01 5.952E+01 2.086E+00
5.354E+02 2.024E+00 6.165E+01 6.368E+01 2.173E+00
5.738E+02 2.032E+00 6.618E+01 6.821E+01 2.263E+00
6.000E+02 2.036E+00 6.926E+01 7.129E+01 2.322E+00
6.151E+02 2.039E+00 7.103E+01 7.307E+01 2.355E+00
6.593E+02 2.046E+00 7.624E+01 7.828E+01 2.449E+00
7.000E+02 2.052E+00 8.102E+01 8.308E+01 2.532E+00
7.067E+02 2.053E+00 8.182E+01 8.387E+01 2.546E+00
7.575E+02 2.060E+00 8.780E+01 8.986E+01 2.643E+00
8.000E+02 2.066E+00 9.280E+01 9.487E+01 2.722E+00
8.120E+02 2.067E+00 9.422E+01 9.628E+01 2.743E+00
8.704E+02 2.074E+00 1.011E+02 1.032E+02 2.845E+00
9.000E+02 2.077E+00 1.046E+02 1.067E+02 2.894E+00
9.329E+02 2.081E+00 1.085E+02 1.105E+02 2.948E+00
1.000E+03 2.087E+00 1.164E+02 1.185E+02 3.052E+00
